"","msa","msa_name","eci","coi"
"269",22520,"Florence-Muscle Shoals, AL Metro Area",-0.812766916908187,1.09063555012571
"270",22580,"Forest City, NC Micro Area",-0.695104737667272,0.27776390141384
"271",22660,"Fort Collins, CO Metro Area",1.53167753034681,-0.902349908791702
"272",22860,"Fort Polk South, LA Micro Area",1.02268602875249,-0.846908977887181
"273",22900,"Fort Smith, AR-OK Metro Area",-1.21847254709867,1.88967406863426
"274",23060,"Fort Wayne, IN Metro Area",-1.07967224968513,3.01678796345115
"275",23460,"Gadsden, AL Metro Area",-1.07680008422943,-0.0409756903421051
"276",23580,"Gainesville, GA Metro Area",-1.07463210413078,0.404695423668383
"277",23660,"Galesburg, IL Micro Area",-0.566138544775343,0.127560179267021
"278",24020,"Glens Falls, NY Metro Area",0.379963845782659,0.322600603064564
"279",24100,"Gloversville, NY Micro Area",-0.15177999463161,-0.20488681260104
"280",24140,"Goldsboro, NC Metro Area",-0.756506027392277,0.41323195135037
"281",24340,"Grand Rapids-Wyoming, MI Metro Area",-1.07639765891902,2.71092303020447
"282",24580,"Green Bay, WI Metro Area",-0.850920107854799,1.41642186449252
"283",24620,"Greeneville, TN Micro Area",-1.63054283741565,0.620356312922534
"284",24640,"Greenfield Town, MA Micro Area",-0.0124345953911803,0.629383689355217
"285",24660,"Greensboro-High Point, NC Metro Area",-0.514271925732673,3.1047232183105
"286",24780,"Greenville, NC Metro Area",0.116782260349781,0.437117787388555
"287",24860,"Greenville-Anderson-Mauldin, SC Metro Area",-0.705798794448244,2.63026517769771
"288",24900,"Greenwood, MS Micro Area",-0.183338392996586,-0.46821477139031
"289",24980,"Grenada, MS Micro Area",-0.530297324683094,-1.53657718626183
"290",25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",0.781708854400528,-0.71443840577757
"291",25420,"Harrisburg-Carlisle, PA Metro Area",0.183105335806869,0.862165161599745
"292",25740,"Helena, MT Micro Area",1.37350972022709,-0.542892129916103
"293",25860,"Hickory-Lenoir-Morganton, NC Metro Area",-1.29328279054692,2.41604644468736
"294",26340,"Houghton, MI Micro Area",0.669583549856207,-0.521577866352459
"295",26460,"Hudson, NY Micro Area",0.813211762610779,0.0656952681230766
"296",26580,"Huntington-Ashland, WV-KY-OH Metro Area",-0.407924758669203,1.60192400888057
"297",26620,"Huntsville, AL Metro Area",0.608647793572184,0.00683154307444293
"298",26660,"Huntsville, TX Micro Area",0.414396811546219,-0.266399358419506
"299",26900,"Indianapolis-Carmel-Anderson, IN Metro Area",0.255064337593661,1.77155693153039
"300",27020,"Iron Mountain, MI-WI Micro Area",-0.0350918985062305,-0.380292468711672
"301",27060,"Ithaca, NY Metro Area",1.35053538231918,-1.04256251271267
"302",27160,"Jackson, OH Micro Area",-0.65076258074162,-0.405664708237361
"303",27180,"Jackson, TN Metro Area",-1.1926930894165,1.71633783548831
"304",27220,"Jackson, WY-ID Micro Area",3.01784712805682,-1.45960856277557
"305",27340,"Jacksonville, NC Metro Area",1.3982493469237,-0.672582396907154
"306",27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",-0.393472068608286,1.69378198381857
"307",27540,"Jasper, IN Micro Area",-1.28463727248315,-0.50315083500051
"308",27600,"Jefferson, GA Micro Area",-0.734147508960958,-0.0997531629581967
"309",27780,"Johnstown, PA Metro Area",-0.413719655616571,1.69327496603899
"310",27900,"Joplin, MO Metro Area",-1.19170405873283,2.39900763895342
"311",28140,"Kansas City, MO-KS Metro Area",0.824754167032893,0.50400251867976
"312",28300,"Keene, NH Micro Area",0.16675668563539,0.672291829340788
"313",28380,"Kennett, MO Micro Area",-0.741070114934061,-1.30652884271152
"314",28540,"Ketchikan, AK Micro Area",2.32052978421037,-1.48630298112673
"315",28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",-0.991397737629945,2.05575058483924
"316",29060,"Laconia, NH Micro Area",1.09563272390286,-0.587660015793299
"317",29260,"La Grande, OR Micro Area",-0.00473692773105457,-0.402863657663068
"318",29380,"Lake City, FL Micro Area",0.0399005586677302,-0.143426333838393
"319",29460,"Lakeland-Winter Haven, FL Metro Area",-0.163900335140998,0.997513813982302
"320",29540,"Lancaster, PA Metro Area",-0.409812624080866,2.93477289420462
"321",29620,"Lansing-East Lansing, MI Metro Area",-0.0156168828590609,0.957985741634595
"322",29660,"Laramie, WY Micro Area",1.02954316980286,-0.491195499593226
"323",30260,"Lewisburg, PA Micro Area",-0.461406318253438,-0.922054261221517
"324",30340,"Lewiston-Auburn, ME Metro Area",-0.736572014665461,0.601553393136682
"325",30380,"Lewistown, PA Micro Area",-1.00119295148395,-0.0969831823795281
"326",30820,"Lock Haven, PA Micro Area",-0.196769232774699,0.310716733871367
"327",30880,"Logan, WV Micro Area",-0.419927719405537,-1.01029558698298
"328",30940,"London, KY Micro Area",-0.976878460027312,0.119106432065743
"329",30980,"Longview, TX Metro Area",-0.79501484957268,1.54500865050625
"330",31140,"Louisville/Jefferson County, KY-IN Metro Area",-0.517717025617463,2.17516910494892
"331",31300,"Lumberton, NC Micro Area",-1.19924852988852,-0.606799494699138
"332",31340,"Lynchburg, VA Metro Area",-0.492495632106912,0.763618245708386
"333",31460,"Madera, CA Metro Area",-0.850078765456005,-0.439932421753817
"334",31500,"Madison, IN Micro Area",-0.806267480291622,-0.963689573623587
"335",31540,"Madison, WI Metro Area",0.16585840034562,1.68100384123413
"336",31580,"Madisonville, KY Micro Area",-0.807614239887181,-0.165375648256251
"337",31660,"Malone, NY Micro Area",0.285940620699002,-0.983338379541625
"338",31700,"Manchester-Nashua, NH Metro Area",1.11771898817692,0.15295114971649
"339",31820,"Manitowoc, WI Micro Area",-1.1369253858113,1.77578860614702
"340",31860,"Mankato-North Mankato, MN Metro Area",-0.148078164557067,1.02009994141151
"341",31940,"Marinette, WI-MI Micro Area",-1.14220878405844,0.082796693636887
"342",32000,"Marion, NC Micro Area",-1.20097153057816,-1.0936714503438
"343",32100,"Marquette, MI Micro Area",0.876910045454716,-0.476252130002439
"344",32280,"Martin, TN Micro Area",-0.8728957243108,-0.383060969535084
"345",32300,"Martinsville, VA Micro Area",-0.297116735264454,0.684171077267314
